codigo_negocio,nombre_patrimonio,codigo_entidad,nombre_subtipo_patrimonio,fmin,fmax,n,anio
125575,FONDO DE INVERSIÓN COLECTIVA ABIERTO IMPULSO ALTA LIQUIDEZ,22,FIC DE TIPO GENERAL,2025-07-30T00:00:00.000,2025-12-31T00:00:00.000,267,2025
71258,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES INTERNACIONALES,14,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1538,2025
98186,FIC BBVA VALORES MONEY MARKET,27,FIC DE MERCADO MONETARIO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
109469,FONDO DE CAPITAL PRIVADO IMPACTA,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
133669,FCP POR COMPARTIMENTOS GESTION INMOBILIARIA - COMPARTIMENTO 6 CRECIMIENTO URBANO,9,FONDOS DE CAPITAL PRIVADO,2025-12-29T00:00:00.000,2025-12-31T00:00:00.000,3,2025
51959,FONDO DE INVERSIÓN COLECTIVA SKANDIA MULTIPLAZO,7,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,4439,2025
123917,FONDO DE INVERSION COLECTIVO CERRADO ALTERNATIVA PLAZO FIJO - FIC APF VII,21,FIC DE TIPO GENERAL,2025-04-11T00:00:00.000,2025-10-14T00:00:00.000,187,2025
115734,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA SCOTIA DEUDA PÚBLICA COLOMBIA,25,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2190,2025
71323,FCP FUTURO INMOBILIARIO COMPARTIMENTO II - VIVIENDA,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
106811,FONDO DE CAPITAL PRIVADO MEDICAL,9,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
76407,FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO UNO,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
99250,COMPARTIMENTO NANTES INVERSIONES - FONDO DE CAPITAL PRIVADO LA MONTERA,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
121149,FIC RENTA DIGITAL MODERADO,22,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
115128,FIC ABIERTO ACCICUENTA MAYOR RIESGO,3,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
58134,FONDO DE INVERSION COLECTIVA FONDO GNB ABIERTO,34,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2986,2025
104027,FONDO DE CAPITAL PRIVADO LIBRANZAS COLOMBIA,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
118007,FCP STATUM COMPARTIMENTO III ? BPAC,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
114986,FONDO DE INVERSIÓN COLECTIVA ABIERTO FIDUCUENTA DÓLARES,22,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
106814,FONDO DE INVERSION COLECTIVA CERRADO INMOBILIARIO PROGRESIÓN RENTAR 2015,9,FIC INMOBILIARIAS,2025-01-01T00:00:00.000,2025-12-22T00:00:00.000,356,2025
126595,FCP PLENTIA INVERSIONES - COMPARTIMENTO INTERNACIONAL COLPATRIA,97,FONDOS DE CAPITAL PRIVADO,2025-08-29T00:00:00.000,2025-12-31T00:00:00.000,125,2025
11427,CARTERA COLECTIVA ABIERTA EFECTIVO A LA VISTA,12,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2190,2025
73590,FCP - VALOR FORESTAL - CAUCHO 09 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
101471,FIC SURA RENTA FIJA COLOMBIA,58,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
50276,FIC COMPARTIMENTO A SECCIÓN I ASHMORE DEL FONDO DE INFRAESTRUCTURA COLOMBIA ASHMORE - FCP,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
106820,FONDO DE CAPITAL PRIVADO RED HOSPITALARIA COLOMBIA,9,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
34630,FONDO DE INFRAESTRUCTURA BROOKFIELD COLOMBIA - SUBCOMPARTIMENTO LP,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
121642,FONDO DE INVERSION COLECTIVA ABIERTO GLOBAL VISTA,9,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
69537,FONDO DE INVERSION COLECTIVA ABIERTO FIC 600,39,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,4725,2025
117765,FIC SURA CREDITO PRIVADO II,58,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
73586,FCP - VALOR FORESTAL - CAUCHO 05(EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
50411,FONDO DE CAPITAL PRIVADO TRIBECA NATURAL RESOURCES FUND COMP. B TRIBECA NATURAL RESOURCES,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
81088,FCP NEXUS COMP INMUEBLES ALPOPULAR,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
27283,FONDO DE INFRAESTRUCTURA BROOKFIELD COLOMBIA - COMPARTIMENTO II,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
59079,FIC ACCIONES GLOBALES,26,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
59950,CPVAL TERMICO - EN LIQUIDACIÓN,28,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-26T00:00:00.000,360,2025
10026,FONDO DE INVERSION COLECTIVA SUPERIOR,42,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2495,2025
116353,FONDO DE INVERSIÓN COLECTIVA CERRADO INTELIGENCIA ARTIFICIAL CON CAPITAL PROTEGIDO,26,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-15T00:00:00.000,698,2025
122574,FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA DIGITAL ALTO CRECIMIENTO,22,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
2852,FONDO DE INVERSIÓN COLECTIVA ABIERTO FIDUCUENTA,31,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
28080,FONDO DE CAPITAL PRIVADO NEXUS INFRAESTRUCTURA I FCP - COMPARTIMENTO B EN LIQUIDACION,31,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
60275,FONDO DE INVERSION COLECTIVA ABIERTO RENTAVAL,91,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
58247,FONDO DE DEUDA SENIOR PARA INFRAESTRUCTURA EN COLOMBIA CAF ASHMORE I,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
74094,"FONDO DE CAPITAL PRIVADO INMOBILIARIO POR COMPARTIMENTOS AZUR, COMPARTIMENTO BLOCPORT",97,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
3644,FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA ACCIONES LATAM,31,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
102364,FONDO ASHMORE ANDINO III - FCP COMPARTIMENTO C,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
99251,COMPARTIMENTO ASIS INVEST - FONDO DE CAPITAL PRIVADO LA MONTERA,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
79146,COMPARTIMENTO SENIOR LIVING I FCP SURA AM INMOBILIARIO,31,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
11014,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA ACCION UNO,33,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
116926,FONDO CERRADO ALIANZA ALTERNATIVOS LOCAL MEDIANO PLAZO 5 AÑOS,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2806,2025
58750,FONDO DE INVERSION COLECTIVA CERRADA OCCIDECOL,21,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
77050,FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO FARO INMOBILIARIO,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
97588,FONDO DE INVERSIÓN COLECTIVA CERRADO SENTENCIAS NACIÓN ALIANZA,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1460,2025
128628,FONDO DE INVERSIÓN COLECTIVA SINERGIA,39,FIC DE TIPO GENERAL,2025-12-23T00:00:00.000,2025-12-31T00:00:00.000,10,2025
59501,INMOVAL FONDO INMOBILIARIO,28,FIC INMOBILIARIAS,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
74174,COMPARTIMENTO B FCP AVENIDA COLOMBIA PEF II,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1825,2025
58883,CREDICORP CAPITAL DEUDA CORPORATIVA,28,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
90303,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA META DECIDIDA,21,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
66528,COMPARTIMENTO ALIMENTOS VALUARY,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-29T00:00:00.000,363,2025
3049,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA PLAN SEMILLA,31,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
93625,FONDO DE INVERSION COLECTIVA ABIERTO RENTA FUTURO,22,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,840,2025
122444,FONDO DE INVERSIÓN COLECTIVA FINCA RAÍZ INTERNACIONAL,26,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,660,2025
11356,FONDO DE INVERSIÓN COLECTIVA ABIERTO FIDULIQUIDEZ,18,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2190,2025
96938,FONDO DE CAPITAL PRIVADO CATTLEYA COMPATIMENTO 3,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-30T00:00:00.000,728,2025
115478,FONDO DE CAPITAL PRIVADO  YELLOWSTONE FLAGSHIP OPPORTUNITY FUND IV,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1825,2025
60678,FONDO BURSÁTIL ISHARES  MSCI COLCAP,73,FIC BURSATILES,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
59009,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO B,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
58347,FIC INTERÉS,26,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2920,2025
126374,FONDO DE INVERSIÓN COLECTIVA CERRADO SKANDIA ESTRUCTURADO EURO STOXX600 CON CAPITAL PROTEGIDO,7,FIC DE TIPO GENERAL,2025-08-12T00:00:00.000,2025-12-31T00:00:00.000,276,2025
128395,FONDO DE CAPITAL PRIVADO UNIVERSA - COMPARTIMENTO I UNIVERSA,97,FONDOS DE CAPITAL PRIVADO,2025-12-10T00:00:00.000,2025-12-31T00:00:00.000,22,2025
65734,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO G TC LATAM,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
3814,FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA FIJA PLAZO,31,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
58948,FONDO DE CAPITAL PRIVADO ENERGETICO - COMPARTIMENTO C,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
9453,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA OCCITESOROS,21,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,3537,2025
128110,FCP POR COMPARTIMENTOS GESTIÓN INMOBILIARIA - COMPARTIMENTO  VITALIA CAPITAL,9,FONDOS DE CAPITAL PRIVADO,2025-12-09T00:00:00.000,2025-12-31T00:00:00.000,23,2025
77049,FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO AS,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
121640,FONDO DE INVERSION COLECTIVA CERRADO CREDIT OPPORTUNITIES FUND TITULOS VALORES,9,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
71846,FCP 4G CREDICORP CAPITAL - SURA AM COMP LIQUIDEZ I,28,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1122,2025
50272,FONDO DE CAPITAL PRIVADO RUTA DEL SOL COMPARTIMENTO A1,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
109806,FCP NEXUS - COMPARTIMENTO INMUEBLES AV VILLAS - CORFICOLOMBIANA,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
102363,FONDO ASHMORE ANDINO III - FCP COMPARTIMENTO B,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
125474,FONDO AXIOS,38,FIC DE TIPO GENERAL,2025-06-11T00:00:00.000,2025-12-31T00:00:00.000,313,2025
13174,F.I.C. A. MERCADO MONETARIO CONFIANZA PLUS,20,FIC DE MERCADO MONETARIO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2076,2025
112099,FONDO DE CAPITAL PRIVADO POR COMPARTIMENTOS AVANTI,9,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
124699,FCP POR COMPARTIMENTOS NEGOCIOS DIGITALES - COMPARTIMENTO TRAVEL TECH VENTURES,9,FONDOS DE CAPITAL PRIVADO,2025-04-15T00:00:00.000,2025-04-20T00:00:00.000,5,2025
120187,FONDO CERRADO ALIANZA SENTENCIAS NACIÓN NO 5,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1460,2025
124259,FCP BANCOLDEX CAPITAL FDF II COMPARTIMENTO IMPULSO TERRITORIAL,40,FONDOS DE CAPITAL PRIVADO,2025-03-28T00:00:00.000,2025-12-31T00:00:00.000,558,2025
65875,FIC FONDO DE SEGURIDAD BOLIVAR,42,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
58918,CREDICORP CAPITAL ACCIONES GLOBALES,28,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,846,2025
73592,FCP VALOR FORESTAL CAUCHO 11 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
106813,FONDO DE INVERSIÓN COLECTIVA RENTA FIJA ABIERTO CON PACTO DE PERMANENCIA MEDIANO PLAZO,9,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
113006,FCP. CATTLEYA COMPATIMENTO 5,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1061,2025
106749,FIC SURA CREDITO PRIVADO III,58,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
9645,F.I.C. CON PACTO DE PERMANENCIA CAPITAL PLUS,20,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
8742,FIC ABIERTO BBVA FAM CON PARTICIPACIONES DIFERENCIALES,3,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2555,2025
3078,FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA BALANCEADO,31,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
123120,FONDO DE INVERSIÓN COLECTIVA EVOLUCIÓN 1525,39,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1096,2025
120909,RETIRO FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA,6,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
82379,FIC ABIERTO CON PACTO DE PERMANENCIA AVANZAR 90 DIAS,62,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2030,2025
125072,FONDO DE CAPITAL PRIVADO BPAC COMPARTIMENTO BPAC S-I,14,FONDOS DE CAPITAL PRIVADO,2025-05-20T00:00:00.000,2025-12-31T00:00:00.000,226,2025
96092,FONDO DE CAPITAL PRIVADO COLPATRIA INTERNACIONAL,59,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-09-30T00:00:00.000,273,2025
73723,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ALIANZA RENTA FIJA MERCADOS EMERGENTE,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-22T00:00:00.000,1068,2025
86055,FCP CATTLEYA - COMPARTIMENTO 1,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-30T00:00:00.000,1092,2025
121644,FONDO DE CAPITAL PRIVADO POR COMPARTIMENTOS PLATAFORM - COMPARTIMENTO UNO  PLATAFORM EQUITY,9,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
65731,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO E TC LATAM,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
93624,BTG PACTUAL ACCIONES MERCADOS EMERGENTES,14,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1397,2025
91000,FCP NEXUS COMP INMUEBLES OCCIDENTE,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
18462,FONDO CASH CONSERVADOR ALIANZA 1525,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,5249,2025
122272,FONDO DE INVERSIÓN COLECTIVA FIDUPREVISORA SOSTENIBLE,12,FIC DE TIPO GENERAL,2025-02-26T00:00:00.000,2025-12-31T00:00:00.000,1253,2025
73317,FONDO DE CAPITAL PRIVADO ARMILLA CAPITAL-COMPARTIMENTO ALPES,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
117825,FONDO DE INVERSIÓN COLECTIVA RENTA 100,39,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-05-13T00:00:00.000,289,2025
119144,FONDO DE INVERSION COLECTIVA ABIERTO ITAU CORTO PLAZO,88,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2190,2025
61112,COMPARTIMENTO DEUDA PRIVADA INFRAESTRUCTURA I,28,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
109571,FONDO DE CAPITAL PRIVADO SKANDIA ALTERNATIVO - COMPARTIMENTO IMPACTO,7,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
77191,FONDO DE CAPITAL PRIVADO INMOBILIARIO SERVIVALORES GNB SUDAMERIS,91,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
110489,FCP NEXUS - COMPARTIMENTO INMUEBLES ALMAVIVA,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
50283,FONDO DE CAPITAL PRIVADO TRG FCP LA I,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
67598,FONDO DE CAPITAL AGROEMPRESAS COLOMBIA DE SEAF,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
95754,FCP CARTAMA - COMPARTIMENTO GLOBAL,31,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
105752,FCP MCL IV,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1460,2025
71197,FONDO DE INVERSIÓN COLECTIVA ABIERTO FIC AVANZAR VISTA,62,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2920,2025
124693,FONDO DE CAPITAL PRIVADO POR COMPARTIMENTOS NEGOCIOS DIGITALES,9,FONDOS DE CAPITAL PRIVADO,2025-04-21T00:00:00.000,2025-12-31T00:00:00.000,255,2025
50439,COMPARTIMENTO ZONA FRANCA DEL FONDO DE CAPITAL PRIVADO INVERLINK ESTRUCTURAS INMOBILIARIAS,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
113658,FONDO DE INVERSION COLECTIVA DIVERSIFICADO CONSERVADOR,26,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
58756,CREDICORP CAPITAL ALTA LIQUIDEZ,28,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2190,2025
50518,FONDO DE CO-INVERSIÓN CON EL FONDO DE INFRAESTRUCTURA ASHMORE I - FCP  COMPARTIMENTO 3 - CODAD S.A,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
10659,FONDO DE INVERSION COLECTIVA ABIERTO FIDUGOB,22,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,3285,2025
59738,FONDO DE INVERSION COLECTIVA ABIERTO RENTA VARIABLE COLOMBIA,22,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
85697,FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO SURA AM RENTAS INMOBILIARIAS,31,FIC INMOBILIARIAS,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
100095,BTG PACTUAL DINAMICO,14,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1825,2025
65733,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO F TC LATAM,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
90256,FONDO DE CAPITAL PRIVADO INMOBILIARIO SALUD COMPARTIMENTO 1,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
126650,FONDO DE CAPITAL PRIVADO ABACUS III COMPARTIMENTO I IRIS,97,FONDOS DE CAPITAL PRIVADO,2025-08-29T00:00:00.000,2025-12-31T00:00:00.000,125,2025
67404,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO PERMANENCIA ALIANZA RENTA FIJA 90,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,3017,2025
58703,FONDO DE CAPITAL PRIVADO CORREDORES CAPITAL I,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
81171,FONDO DE INVERSIÓN COLECTIVA CERRADO INMOBILIARIO GRANDES SUPERFICIES,7,FIC INMOBILIARIAS,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
82718,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA RENTAPAIS,39,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
28405,FONDO DE CAPITAL PRIVADO OXO - PROPIEDADES SOSTENIBLES COMPARTIMENTO II. OXO - PROPIEDADES SOSTENIB,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
29495,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ÓPTIMO,22,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
119494,FONDO DE INVERSION COLECTIVA CERRADO ALTERNATIVA PLAZO FIJO V,21,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-04-10T00:00:00.000,100,2025
64114,FONDO ASHMORE ANDINO II - FCP COMPARTIMENTO A,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
60348,FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO VISUM RENTAS INMOBILIARIAS,14,FIC INMOBILIARIAS,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
110574,CREDICORP CAPITAL INNOVACIÓN LATAM,28,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
115124,FIC ABIERTO ACCICUENTA CONSERVADOR,3,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
